,id_news,country,media_outlet,url,title,text,date
520,21393651.0,chile,elhuemul,https://www.elhuemul.cl/2021/01/13/consejo-regional-aprobo-274-millones-para-implementar-control-de-las-nuevas-cuarentenas-en-la-region-de-los-lagos/,Consejo Regional aprobó $274 millones para implementar control de las nuevas cuarentenas en la región de Los Lagos,"El Consejo Regional en sesión virtual dio su aprobación al proyecto presentado por la seremi de Salud de Los Lagos en relación a la obtención de los recursos para la implementación de los controles para las nuevas cuarentenas que comienzan mañana jueves en las comunas de Osorno, Puerto Varas, Puerto Montt, Calbuco Ancud, Castro, Dacahue, y Quellón. Al respecto el Intendente Regional, Carlos Geisse indicó que “hoy día nos informamos que la región tuvo ayer más de 3 mil casos activos. Mañana comienza la cuarentena en 8 comunas de la región, en ese contexto la seremi de salud presentó un requerimiento hacia el Consejo Regional para requerir los fondos de emergencia para poder implementar  los controles de estas cuarentenas. Yo quiero agradecer al Consejo Regional la rápida tramitación que tuvieron estos 274 millones para poder ayudar en esa importante labor”. Por su parte el seremi de Salud señaló que “elevamos este requerimiento para tener más recursos en la fiscalización de las cuarentenas que comienzan mañana. Recordemos que es una cuarentena más acotada, pero donde pretendemos ejercer una fuerte fiscalización. El llamado es a hacer un nuevo esfuerzo, cumplir esta cuarentena, para que comencemos a mejorar nuestros números que hoy nos tienen en una difícil situación”. Asimismo Juan Cárcamo Presidente del Consejo Regional manifestó que “el Consejo Regional aprobó por mayoría de votos el programa de fiscalización y fortalecimiento de las barreras sanitarias para toda la región de Los Lagos. Nosotros queremos que lo más pronto posible estos recursos sean transferidos  a la seremi de salud a través de ítem de emergencias con el Ministerio de Interior”. Los recursos aprobados por el Consejo Regional se destinarán en recurso humano, gastos de operación  y habilitación para efectuar la puesta en marcha del periodo de confinamiento de 8 comunas para la región de Los Lagos.",2021-01-13
541,21384969.0,chile,radiopudeto,http://www.pudeto.cl/?p=53847,Implementan nuevos exámenes para diagnosticar patologías agudas que llegan a Urgencias,"Favorecerá a quienes presenten sospechas de infarto agudo al miocardio o trombosis, muestras que serán procesadas de inmediato por el Laboratorio de nuestro Hospital. Durante las 24 horas, los siete días de la semana, estarán también disponibles los nuevos exámenes de diagnóstico para patologías agudas que se presenten en el Servicio de Urgencias de nuestro Hospital.  No obstante, también lo estarán para personas que se encuentren hospitalizadas y que requieran de ciertas confirmaciones. Se trata de los exámenes Troponina T y Dímero D, muestras que serán procesadas en el Laboratorio Clínico del establecimiento. El Médico Jefe del Servicio de Urgencias, Dr. Leonardo Fritz, contó que se trata de dos pruebas que eran necesarias para ayudar a tomar decisiones en plazos mucho más acotados a los de antes. “Ya están disponibles para determinar o descartar la presencia de algunos síndromes graves, como el síndrome coronario agudo y procesos trombóticos que tengan repercusión clínica importante. Se suman al arsenal de exámenes y poder diagnóstico que presentamos en este tiempo, donde se hace urgente e importante dar diagnósticos lo más certeros y en el menor tiempo posibles”, puntualizó el facultativo. Tras gestiones en conjunto, el equipo directivo determinó las inversiones correspondientes en el Laboratorio Clínico y ponerlas a disposición de los usuarios. “El uso racional de estos recursos hará realmente la diferencia; estos exámenes deben ser indicados precisamente cuando el paciente se vea beneficiado de esos resultados. Si se indican cuando no está completamente definida la necesidad, puede conducir a errores. Por lo tanto, es muy importante tanto la disposición de este tipo de exámenes como el conocimiento y la buena aplicación por parte del equipo médico. Esto ya ha sido trabajado y esperamos tener buenos resultados”, comentó el Dr. Fritz, quien agregó que –además- los pacientes deben someterse previamente a una clasificación de riesgo por parte de los médicos de Urgencia o de turno. “Estos exámenes deben ser utilizados con mucho criterio para obtener el resultado que queremos”, reafirmó. EN LABORATORIO DEL HOSPITAL Antes, para pacientes con sospecha de infarto se contaba solo con resultados de electrocardiograma y exámenes de enzimas, no tan específicos como la Troponina T. Además, demandaban mucho más tiempo. “Es decir, teníamos que hacer determinaciones seriadas que muchas veces nos daban resultados después de las seis horas. Ahora, de una manera mucho más confiable, dentro de la primera hora de atención de un infarto, podremos saber si se está cursando con este síndrome o no”, explica el mismo médico encargado del Servicio de Urgencias. Labor clave que será ejecutada por el Laboratorio Clínico del hospital ancuditano, cuya Jefa, Tecnólogo Médico Daniela Huenul Catipillán, resalta las implicancias. “Hace un par de semanas se implementó el examen de Troponina T, que haremos cuando resulte necesario, todos los días y durante las 24 horas. Es una muestra de sangre de la cual se debe obtener suero y luego procesarla en un equipo específico. Es una técnica muy rápida, el equipo la procesa en unos 15 minutos. No obstante, existe una preparación previa, por lo que los resultados podrían estar en una media hora, de ser muy urgente”, relató la profesional. La misma TM encargada del Laboratorio cuenta que desde el año pasado se han implementado otros nuevos exámenes, algunos de estos destinados a tratamiento y diagnóstico de pacientes con Covid-19, como pruebas de Ferritina, el propio Dímero D y de Procalcitonina, los que también son útiles para otras patologías. “Ha sido un importante avance, porque significa no derivar muestras a otro laboratorio externo; el tiempo de espera es corto, pues se procesa aquí mismo y cuando se necesite, 24/7. Hay que recordar que a fines del 2020 también logramos implementar las PCR para Covid. Hemos avanzado en mayor disponibilidad de exámenes para nuestra comunidad”, valoró finalmente la Jefa del Laboratorio del Hospital de Ancud, Daniela Huenul.",2021-01-26
542,21384994.0,chile,radiopudeto,http://www.pudeto.cl/?p=53833,En Ancud se conmemoraron los 195 años de la anexión de Chiloé al territorio nacional,"El 22 de enero se conmemora-ron los 195 años desde la Anexión del Archipiélago de Chiloé al territorio nacional. Es una fecha memorable, no solo para los ancuditanos, sino para todos los chilotes y es por eso que durante esta jornada se realizó una ceremonia simbólica, en la que participó el Honorable Concejo Municipal junto al Alcalde de Ancud, Carlos Gómez Miranda, en el Fuerte San Antonio, entregando una ofrenda floral.  Para el edil ancuditano, esta es una fecha que debiese enorgullecer a todos los habitantes de la provincia y recordarla como tal. “Nos gustaría que todas las comunas de la provincia conmemoraran y dieran el valor que corresponde a este hito histórico, que marca la retirada de la colonia española en nuestro país”. Sin embargo, agregó, que en esta oportunidad, la contingencia que estamos viviendo por la  pandemia del Covid 19, ha limitado los deseos de hacer de esta fecha una celebración como se merece, “pero no nos impide expresar y realzar por estos medios un hecho que jamás olvidaremos”. Así mismo, destacó la relevancia que tiene en la educación y formación de la idiosincrasia chilota, el reconocer el sacrificio de nuestros héroes locales. “La base de la historia de nuestras raíces, es que nuestros niños y niñas conozcan y valoren las fechas en que se desarrollaron las batallas de Pudeto y Bellavista, libradas los días 13 y 14 de enero de 1826, lo que llevó a los partidarios del Rey de España a la rendición de la guarnición realista de Chiloé, el 19 de enero de 1826, con la firma del Tratado de Tantauco, mediante el cual, Chiloé fue incorporado solemnemente a la República de Chile el 22 de enero de ese año”. De esta manera, acotó la autoridad, que este es el tesoro más valioso que como comunidad les podemos legar a nuestros hijos y ellos a los suyos. Que las guerras del pasado se conviertan en un legado de paz y prosperidad, honrando siempre a los bravos chilotes que inmolaron sus vidas hace 195 años. ",2021-01-22
543,21385005.0,chile,radiopudeto,http://www.pudeto.cl/?p=53821,"Calle del Cerro, después de 30 años por fin tendrá alcantarillado","Más de 380 millones en inversión para alcantarillado y agua potable que suma también el Pasaje 1 de Caicumeo, favorecerá a una cincuentena de familias.  Una petición de más de treinta años de vecinos de calle del Cerro, o Nueva Huaihuén se comienza a concretar, ya que se entregaron de forma oficial, los terrenos para la construcción de las obras del alcantarillado y agua potable de esta transitada calle ubicada tras el estadio Joel Fritz, a la empresa Ismael Durán Ltda., que se adjudicó el contrato. Con ello, también se da pie a la cada vez más cercana pavimentación de dicha arteria, logrando un anhelo de décadas de los habitantes del sector. Las obras de alcantarillado forman parte del Proyecto Red Agua Potable y Alcantarillado Calle El Cerro y Pasaje 1 Caicumeo,  que contempla una inversión de $382.518.822 que beneficiará a 48 familias de nuestra comuna. El edil de la comuna de Ancud, Carlos Gómez Miranda, señaló que es importante recordar que este proyecto es producto de gestionar los recursos económicos a través del Gobierno Regional, y fue el Consejo Regional quien aprobó los recursos económicos para llevar adelante ambas obras. “Esto ocurrió el año 2020 y se inició el proceso de licitación para la adjudicación a fines del año recién pasado”, indicó. Entre los detalles técnicos de lo que respecta a los trabajos en calle El Cerro, se considera  el tramo entre lo que es la calle nueva Huaihuén desde el término del pavimento hasta Antonio Burr, siendo la extensión de red alcantarillado de 654 m lineales Y de agua potable de 55 m lineales. Los beneficiarios de calle el cerro Nueva Huaihuén son 18, de los cuales 15 viviendas están consideradas para alcantarillado y tres viviendas para la normalización del servicio de agua potable. Respecto  a lo que es el Pasaje 1 Caicumeo, el tramo a intervenir se encuadra entre calle Caicumeo hasta el fin del Pasaje Uno; la extensión de la red de alcantarillado y agua servidas es de 254 m lineales y agua potable 55 m. Son 30 los beneficiarios en total, 23 viviendas con alcantarillado y siete viviendas en la normalización del agua potable. Además, en este pasaje se considera también la reposición de las huellas de hormigón, que tienen una dimensión de 80 cm de ancho y corresponde a una inversión que también que está dentro de lo que es este gran proyecto. Para la máxima autoridad comunal este proyecto es concretar una sentida demanda de los vecinos y vecinas del sector. “Con esto estamos prácticamente cumpliendo un requerimiento de la comunidad urbana, que por años no contaba con estos servicios básicos como alcantarillado y agua potable. Y han tenido que estar depositando sus aguas servidas en fosas sépticas, en forma muy artesanal con todos los inconvenientes que ello ha significado”. Así mismo, aprovechó de establecer que esta arteria, una vez terminada la construcción del alcantarillado y el agua potable en forma inmediata van a hacer postulados de la pavimentación. “Nos ha ido bastante bien en lo que es el programa de Pavimentos Participativos. El año pasado, en proyectos que se encuentran en ejecución sacamos alrededor de $1.000 millones. En el último trimestre, presentamos proyectos por el orden de los $2.000 millones. Esperamos que esos sean adjudicados con financiamiento en este primer trimestre del año en curso”. Para Cristian Peña, administrador de la empresa Ismael Durán Ltda., estas adjudicaciones son un aliciente para su trabajo. Lo que nosotros hacemos, en el fondo, es acercar la ingeniería sanitaria de las personas. Estos proyectos logran un gran cambio en la calidad de vida de los vecinos, y eso es lo bonito y es gratificante también. Dentro de los próximos días se comienza con instalación de faenas, con la colocación de letreros adecuados y dentro de la próxima semana estaríamos comenzando con las primeras exploratorias de suelo”. Para los vecinos es una grata respuesta del municipio a sus solicitudes de años, de poder contar con una mejor calidad de vida. El vecino Joel Ruiz, que habita en el sector por más de 15 años, expresó su conformidad con este primer paso. “Estas cosas hablan bien de una gestión que se hizo largo plazo, entonces agradecemos al alcalde, agradecer a su equipo. Todos los vecinos acá estamos felices en este momento, porque vamos a dar un pasito más adelante en el diario vivir y en que tengamos una vida más digna, sobre todo para los más ancianos”. El alcalde de Ancud, aprovechó también de anunciar los esfuerzos realizados para que, dentro de los próximos días y a través del FNDR, el Consejo Regional pueda poner  en tabla el proyecto de construcción de alcantarillado y agua potable para la villa Los Aromos y Villa Pupelde.  Un proyecto que tiene un monto aproximado a los $1700 millones. “Es lo único que nos está faltando para cubrir prácticamente al 100 % de las localidades y los sectores de las zonas urbanas que no cuenta con los servicios básicos, y que son factibles en su construcción. Porque también hay otros sectores, pero que tienen algunos problemas técnicos que no hemos podido superar y que estamos trabajando en aquello”.",2021-01-20
577,21390075.0,chile,radiopudeto,http://www.pudeto.cl/?p=53750,SEMINARIOS ONLINE Y REDES SOCIALES FUERON CLAVE PARA PROGRAMA ANCUD COMPOSTA Nuevas tecnologías conectaron a entusiastas del reciclaje,"El 2020 obligó a replantear la forma en que las comunidades se relacionan y comunican. En ese contexto, las nuevas tecnologías y las redes sociales fueron elementos clave para volver a conectar a las personas y encausar energías en torno a objetivos e iniciativas en común. Un buen ejemplo de esta transformación es el programa Ancud Composta, iniciativa apoyada por el Fondo del Reciclaje del Ministerio del Medio Ambiente y desarrollada por el municipio de Ancud, que este año llevó a cabo seminarios online de alto impacto y campañas digitales para reforzar el trabajo en torno al compostaje y reciclaje desde el nivel domiciliario. El más reciente de estos seminarios logró conectar a miles de vecinos con actores relevantes y emprendedores ligados al desarrollo sustentable, un logro de convocatoria que destacó uno de los organizadores de este masivo evento digital, Nicolás Benko: “Hemos podido desarrollar este exitoso seminario, con más de nueve horas de conversación, 18 expositores y hemos llegado a más de siete mil reproducciones a nivel nacional e internacional. Hemos podido enseñar y mostrar a los oyentes distintas alternativas de emprendimiento, innovación y economía circular, reciclaje, compostaje y valorización de residuos, y también pudimos mostrar las experiencias de distintas municipalidades del país”. En ese ámbito, uno de los expositores fue Ariel Muñoz, encargado de economía sostenible del Hub Providencia, quien detalló el rol que el municipio de esa comuna ha asumido en torno al emprendimiento sustentable, y valoró los espacios digitales que se abren en tiempos de pandemia: “Siento que estas instancias aportan mucho a poder desarrollar, conocer y visibilizar las experiencias que se están trabajando en Chile y en la región en torno al desarrollo sostenible. Desde ahí es muy valioso lo que están haciendo, para continuar y seguir trabajando hasta que avancemos con medidas concretas que resuelvan los problemas medioambientales y socioeconómicos que hoy enfrenta el mundo”. Desde la municipalidad de Ancud, también valoraron lo que ha sido la experiencia del programa Ancud Composta y su vinculación con la comunidad a través del mundo digital y las nuevas tecnologías. Alfredo Caro, encargado de Medio Ambiente del municipio, comentó al respecto: “Podemos destacar y potenciar lo que estamos haciendo desde la Municipalidad, a través del plan integral de manejo de residuos sólidos domiciliarios, donde la principal característica es la reducción desde los domicilios a través del reciclaje y el compostaje con varios puntos verdes, con recolección diferenciada de residuos reciclables y con el compostaje domiciliario, y obviamente con lo que es la educación hacia la comunidad a través de redes sociales. También involucrándonos con 42 establecimientos educacionales que hoy se están preparando para que cuando vuelvan a clases se encuentren con un sistema de gestión de residuos bastante distinto al que llevaban en años anteriores”. Las exposiciones y diálogos desarrollados en el más reciente seminario sobre emprendimiento sustentable, reciclaje y economía circular siguen disponibles de manera abierta y gratuita en las redes sociales del programa Ancud Composta.",2021-01-07
578,21390005.0,chile,radiopudeto,http://www.pudeto.cl/?p=53851,Tehuaco cuenta con Estación Médico Rural.,"Inversión municipal de $10 millones es respuesta a solicitud de comunidad de contar con atención de salud más próxima La escuela rural de Tehuaco, luego de su cierre, al no contar con más alumnos, ha vuelto a reiniciar su servicio público.  Esta vez convertida en una Estación Médico Rural. Completamente reacondicionada, fue entregada a la comunidad gracias a una solicitud de los propios vecinos a las autoridades de la salud municipal, para seguir prestando una gran ayuda a la comunidad, desde el lado de la salud. Para garantizar su reapertura se invirtieron cerca de $10 millones, entregados por la Corporación Municipal de Educación, Salud y Atención al Menor de la comuna de Ancud, dejando las instalaciones en las mejores condiciones para poder llevar a cabo las rondas médicas que se realizan de manera constante. El Alcalde de la comuna y presidente de la Corporación Municipal de Ancud, Carlos Gómez Miranda, señaló que las gestiones para habilitar esta Estación Médico Rural, comenzaron luego de verificado el término de funciones educativas del establecimiento. “Inmediatamente comenzamos a trabajar la habilitación para tener aquí una Estación Médico Rural y lo vimos suspendida con lo ocurrido por el Covid-19 y prácticamente gran parte del año 2020 fue perdido y retomamos los trabajos en el último trimestre del año pasado”, afirmó Gómez, añadiendo que este servicio beneficiará a cerca de 500 habitantes. Para Pedro Santana, presidente de la Junta de Vecinos de Tehuaco, es establecer esta Estación es un avance importantísimo para la comunidad el poder acercar la atención de salud, con lo que se evitan los desplazamientos hasta el Centro Comunitario de Salud Familiar (Cecosf) de Quetalmahue. “Es muy bonito lo que se ha hecho con el esfuerzo de todos, de nuestra comunidad cuando se cerró el colegio al tiro empezamos a pensar en una asistencia médica”. Así mismo, la coordinadora del Cecosf de Quetalmahue, Marcela Oñate, del cual depende esta nueva instalación, recordó que Tehuaco es parte de otras acciones de salud primaria, como las realizadas en los sectores de Nal, Guabún, Pumillahue y Cayucán. La personera de salud, estableció que con estas medidas se trabaja en poder facilitar el acceso a la atención de los beneficiarios “se hizo un esfuerzo importante para poder implementar. Esto significa que la comunidad ya no va a tener que acudir al Cecosf o a Ancud como lo hacía antes a retirar sus medicamentos, su alimentación, sino que llegamos de forma mensual con esos servicios a la Estación Médico Rural, además de la atención de los profesionales propiamente tal”. La Estación Médico Rural cuenta con sala de espera y box de atención, esperando que en el mes de febrero se produzca la primera ronda médica en el sector. ",2021-01-26
580,21393576.0,chile,elhuemul,https://www.elhuemul.cl/2021/01/14/autoridades-supervisan-diversos-puntos-de-fiscalizacion-en-inicio-de-cuarentena-en-puerto-montt/,Autoridades supervisan diversos puntos de fiscalización en inicio de cuarentena en Puerto Montt,"Hasta el Paseo Talca de Puerto Montt llegó el Intendente Regional, Carlos Geisse, acompañado de la Gobernadora de Llanquihue, Leticia Oyarce, el Secretario Regional Ministerial de Salud de Los Lagos, Alejandro Caroca y el Jefe de la Defensa Regional, General Cristian Eguía para supervisar en terreno las fiscalizaciones y controles por inicio de cuarentena en la capital regional. A las 05:00 hrs de esta madrugada se dio inicio a la cuarentena para 8 comunas de la región de Los Lagos: Osorno, Puerto Varas, Puerto Montt, Calbuco Ancud, Castro, Dacahue, y Quellón. Por ello, las autoridades encabezadas por el Intendente Carlos Geisse verificaron en terreno el cumplimiento de las medidas por parte de la ciudadanía como contar con los permisos de desplazamiento respectivos, cédula de identidad, pasaporte sanitario, contrato de trabajo en caso de ser requerido para trabajadores y uso de elementos de protección personal. Geisse hizo un llamado enérgico a los habitantes de las comunas en inicio de cuarentena y a todos los habitantes de la región poder respetar y hacer un esfuerzo para tener un cuarentena corta y no seguir con aumento de casos covid-19 “estamos viendo la fiscalización de la cuarentena aquí en Puerto Montt, la información que hay hasta el momento es que hay 14 detenidos en Puerto Montt por infringir esta cuarentena y ya van 9 vehículos que se les ha cursado una infracción por violar la restricción vehicular que hay hoy día de los dos dígitos. El acceso a Puerto  Montt en la ruta 5 está bastante congestionada y eso es producto de la fiscalización que se está haciendo para el ingreso norte por Puerto Montt”. Agregó que “este es un cambio con respecto a la cuarentena anterior que no tenía limite, esta si tiene límite ahora es periodo máximo de 4 semanas, por lo que le pedimos a la ciudadanía que cumpla esta cuarentena porque realmente es la única forma que tenemos de controlar esta pandemia.  Esta pandemia no es una enfermedad mas es una pandemia que traer muertos hay muchos fallecidos tanto en Puerto Montt como en Osorno  y es por ello que debemos hacer estas cuarentenas, no es para complicarles la vida a la gente”. Por su parte el seremi de Salud, Alejandro Carocca indicó que “hemos estado planteando la situación dramática que estamos teniendo en plena navidad y año nuevo y lo que estamos viviendo ahora es simplemente las consecuencias del comportamiento  que nosotros hemos tenido así que el mensaje es siempre el mismo y ahora hemos pasado a una etapa de mayor fiscalización y que tiene que ver con disminuir la movilidad es decir a través de la disminución de la movilidad poder mejorar nuestras cifras de contagio tanto en los casos nuevos como los antiguos”. El Jefe de la Defensa Regional, General Cristian Eguía “tenemos varias unidades móviles fiscalizando dentro de la ciudad para poder verificar que las personas anden con sus permisos pero aquí lo principal es que la gente por favor cumpla con esta cuarentena, es muy importante bajar los índices de contagio, estamos bordeando casi los mil solamente en la capital regional de activos con un promedio de casi 500 diarios en la región, así que lo principal es disminuir el  desplazamiento que se queden en casa que hagan esta cuarentena obligatoria que salgan  estrictamente lo necesario el permiso de desplazamiento cambio también solo es por 2 horas así que tienen que programarse para poder hacer en 2 horas y solo 2 veces por semana para evitar ser multados por no andar con los permisos”. Fiscalizaciones La nueva cuarentena para la región contempla diversos puntos de fiscalización, control de aduanas sanitarias y patrullas sanitarias en las 8 comunas de las provincias de Osorno, Llanquihue y Chiloé que inician confinamiento durante esta jornada. La Gobernadora Provincial, señaló que esta es una  situación crítica que pone en  riesgo la vida de las personas. “Por eso hemos reforzado la fiscalización, sobre todo en los peatones y  los vehículos. Invitamos a la comunidad a respetar las medidas,  a quedarse en casa y hacer un esfuerzo adicional por estas primeras dos semanas para disminuir los contagios y salir lo antes posible de esta cuarentena”. Recordar que las cuarentenas o fase 1 para las comunas de la región tienen una duración máxima de 1 mes y se enmarcan en los cambio en el Plan Paso a Paso del Ministerio de Salud.",2021-01-14
604,21383210.0,chile,radiopudeto,http://www.pudeto.cl/?p=53787,ESSAL CIERRA PERIMETRO DE TRANQUE PUDETO EN ANCUD.,"Essal cierra perímetro de tranque Pudeto en Ancud y llama a la comunidad a no transformar sus alrededores en un basural La sanitaria ESSAL tomó drásticas medidas para proteger la cuenca del tranque Pudeto, principal fuente de agua potable que abastece a Ancud, implementando un cierre perimetral tras detectar microbasurales en sus alrededores.El Subgerente del Territorio Sur de ESSAL, Jorge Soto, explicó que la medida busca proteger el buen estado del cuerpo de agua que abastece a más de 30 mil ancuditanos. “Estamos muy comprometidos con brindar el mejor servicio de producción y distribución de agua potable a Ancud y esta situación detectada de contaminación por residuos domiciliarios e incluso industriales, claramente atenta contra ello. Por ello nos dimos a la tarea de limpiar el lugar y posteriormente instalamos un cierre para evitar el ingreso de personas al terreno”.El ejecutivo de la sanitaria realizó un llamado a la comunidad a cuidar el entorno del tranque, no arrojando residuos en sus cercanías. “Hago un sentido llamado a la comunidad a proteger esta zona y su entorno natural, no arrojando desechos en sus alrededores. Estas acumulaciones de basura se transforman en foco de contaminación y podrían afectar a futuro la calidad del agua de esta fuente”.Por otra parte, trabajadores de ESSAL han detectado la presencia de fauna nativa y en peligro de extinción en las riberas del estanque, como huillines, coipos, zorros e incluso pudúes, por lo que la protección del cuerpo de agua se torna aún más relevante.",2021-01-17
606,21383285.0,chile,radiopudeto,http://www.pudeto.cl/?p=53769,Corte de apelaciones rechaza recurso de protección por Puntra El Roble,"En reciente fallo, el ente judicial establece que el municipio de Ancud no ha incurrido ni en  ilegalidad ni arbitrariedad en funcionamiento de sitio de disposición final de residuos solidos domiciliarios.  El 14 de enero, la Corte de Apelaciones de Puerto Montt, ha decidido rechazar el Recurso de Protección interpuesto por la Unidad Vecinal N°33 de Puntra, la Corporación Educacional Alla Mapu y la Fundación Parque Ahuenco, junto a personas naturales en contra de la Municipalidad de Ancud, y a la Autoridad Sanitaria provincial y regional, en el que solicitan declarar ilegal y arbitrarias la construcción de una sobrecelda en el sitio de Disposición Transitoria de Residuos Sólidos domiciliarios, ubicado en el sector de Puntra el Roble de nuestra comuna. La corte de Apelaciones, en un contundente fallo, en el que se aborda todos los argumentos planteados por las partes, resolvió rechazar el recurso, con lo que se establece que las actuaciones del municipio, como de la autoridad sanitaria, no pueden ser calificadas de ilegales y arbitrarias; sino que se enmarcan dentro del ordenamiento jurídico vigente. Esto es, que el relleno sanitario cumple plenamente la normativa sanitaria y ambiental y no ha generado daños al medio ambiente. Ha quedado categóricamente establecido que, al contrario de los que plantearon los recurrentes, que la aprobación por parte de la autoridad sanitaria del proyecto presentado por el municipio, así como la operación del recinto se ajusta a derecho. Así, lo señaló el edil ancuditano, Carlos Gómez Miranda, al dar a conocer esta resolución que sustenta el trabajo del municipio en el tema de los residíos domiciliarios. “Todo lo que ha hecho este municipio durante el año 2020 está dentro de la legalidad por que se encuentra enmarcado en lo que es la alerta sanitaria  vigente hasta este momento y se suma todo lo que tiene que ver con la alerta sanitaria que vive el mundo y nuestro país. Por lo tanto nosotros como Municipalidad aplaudimos este fallo de la corte de apelaciones que rechaza este recurso de protección y nos da la seguridad, la confianza para seguir retirando los recibos sólidos domiciliarios a través del sistema de recolección que tenemos implantado tanto para la zona urbana como rural y, posteriormente, la disposición final”. Según indicó Gómez, se debe tener presente, y así lo consideró la Corte de Apelaciones, que actualmente el funcionamiento del relleno se encuentra amparado en una autorización sectorial, dada la situación de contingencia que lo motivó como es la alerta sanitaria y actual pandemia del Covid 19, con lo que todo lo que hemos realizado para garantizar a la comunidad, tanto el servicio de recolección y disposición de RSD, como el respeto a los requerimientos sectoriales en materia medio ambiental, se encuentra dentro de la legalidad. Frente a esta situación la autoridad comunal destacó que se seguirá trabajando para lograr que Ancud sea una ciudad más amigable con el medio ambiente y con el turismo, sumando nuevas iniciativas para la recolección de microbasurales que en un actuar irresponsable de la ciudadanía han proliferado en la comuna. “La semana recién pasada comenzamos a retirarnos, hicimos un trato directo y ahora tenemos una licitación en curso para poder llevarlos a un vertedero industrial, y los costos los va a asumir plenamente el municipio. Hoy día ya estamos retirando varios micro basurales y legales, que ahí no solamente los urbana sino que también en los sectores rurales”. De la misma forma, solicitó el concurso de la ciudadanía en esta tarea de mantener la limpieza en las calles y campos de la comuna, “le pedimos a la gente como hoy día estamos limpiando aquello, que no vaya a botarnos más refrigeradores, más cocinas a gas, colchones. Desde la próxima semana,  se va a iniciar un proceso de retiro a través de bateas que van a estar ubicadas en los distintos sectores poblacionales y sectores,  para que allí la gente vaya a depositar sus recibos voluminosos y nosotros podemos llevarlos a un destino final”, declaró",2021-01-15
607,21384924.0,chile,radiopudeto,http://www.pudeto.cl/?p=53840,Comienza a operar Centro de llamados de Salud Municipal de Ancud,"Responderá consultas relativas a la pandemia y reservas de horas médicas, entre otras prestaciones.  Ya se encuentra operando un moderno centro de llamados, o call center, implementado por  el Departamento de Salud Municipal (Desam) de la Corporación Municipal de Educación, Salud y Atención al Menor de Ancud, pensado primeramente, para la comunidad del sector rural, principalmente adultos mayores. El servicio tendrá estará a cargo de cinco funcionarios que contestarán los llamados y que fueron previamente capacitados y está ubicado  en una de las dependencias de la propia entidad de salud, donde serán recepcionadas consultas relativas a la pandemia y reservas de horas médicas, entre otras prestaciones. Así lo señaló el alcalde de la comuna de Ancud, Carlos Gómez Miranda, quien enfatizó que este servicio tiene como principal objetivo el disminuir al asistir a los centros de salud, especialmente por el riesgo de contagio que significan los traslados desde el campo a la ciudad. ““Este es un servicio que queremos prestar a la comunidad para evitar la pérdida de horas, ya que en un estudio que hemos realizado, nos hemos encontrado lamentablemente con  que alrededor del 30% de personas que solicitan horas ya sea a médico, odontólogo o matrona se pierde por la falta de información”, acotó el alcalde. El edil ancuditano destacó que los usuarios de la atención primaria van a poder canalizar cualquier duda, cualquier consulta o cualquier información que necesiten saber para poder tener una prestación de la salud municipal. Por su parte, el médico jefe del Departamento de Salud Municipal, Miguel Romo, subrayó que este centro de llamados es una iniciativa única en la provincia y que se espera siga desarrollándose para prestar más servicios a la comunidad. “Estamos innovando en esta parte del área social, considerando las condiciones económicas que tenemos y, sobre todo, enfocándonos en los problemas principales que tiene la comunidad. Este call center finalmente viene a ser un proceso para acercar y mejorar el acceso de atención a nuestros usuarios, sobre todo los adultos mayores y del sector rural”. El número del call center es  +56 44 235 17 10 y el funcionamiento va a significar una inversión de alrededor de $40 millones anuales, con cargo a la Atención Primaria de Salud municipal.   ",2021-01-23
