,id_news,country,media_outlet,url,title,text,date
903,21382779.0,chile,radiopudeto,http://www.pudeto.cl/?p=54042,Se inició en Ancud vacunación de trabajadores de la educación,"Igualmente, se inocularán a funcionarios del área de la comuna de Quemchi A la focalización de trabajadores de distintas labores esenciales, también se sumaron los funcionarios de la educación de la comuna de Ancud, por lo que la salud municipalizada desde esta semana ha iniciado el plan de vacunación para este sector, además de los correspondientes a la comuna de Quemchi, por lo ¡que se estima sea más de 2 mil los usurarios que se verán favorecidos con la vacuna contra el Covid 19. Gracias a campaña del Ministerio de Salud, que focalizó tres grandes centros de vacunación en la provincia, estableciéndose a Ancud, Castro y Quellón como puntos esenciales en la isla. Así, la comuna del Pudeto se encargará de las dosis a trabajadores de Ancud y Quemchi, siguiendo la pauta de acuerdo al rango de edades diseñado y difundido para su cumplimiento. El director del Departamento de Salud Municipal, DESAM, Miguel Romo, destacó la labor realizada por los funcionarios de esta repartición municipal durante el desarrollo de este plan de inoculación «El lunes comenzamos con la vacunación de todos los trabajadores de la educación. Se ha hecho un trabajo arduo de parte de los equipos de los vacunatorios, que tenemos acá en la comuna, principalmente del Cesfam Pudeto, así como también con el apoyo de Cesfam Manuel Ferreira, y hemos hecho también una coordinación con los establecimientos educativos, realmente un poco en contra del tiempo, considerando que han sido muy acotados, y que también es parte del nivel de resolución que también tiene los equipos de atención primaria”. Ximena Bohle, directora del Cesfam Pudeto Bajo, señaló que la vacunación que se realiza en el gimnasio del Liceo Comercial El Pilar, es con la dosis de la vacuna Pfizer-BioNTech. “Comenzamos ya el proceso de vacunación, para los trabajadores de educación, ya sean estos docentes o profesores, trabajadores de apoyo en la educación, asistente de la educación, personal de alimentación que estén contratados por otros establecimientos educacionales”. Este proceso se dedicará a funcionarios de las 2 comunas, durante ésta y la próxima semana, según calendario ministerial son más de 2 mil personas. Dentro de ellas 1.800 personas corresponden a trabajadores de la educación de la comuna de Ancud y alrededor de 295, corresponden a trabajadores de la educación de la comuna de Quemchi. La directora del Cesfam de Pudeto Bajo, aclaró que, para poder ser inoculados los integrantes del grupo de educación, deben presentar obligatoriamente un certificado o credencial que señale su pertenencia a este sector, de acuerdo a directrices del propio Ministerio de Salud. El proceso de vacunación comenzó el 3 de febrero, siendo muy bien recibido por la comunidad que ha mostrado mucho interés en asistir a los centros de salud para ser inmunizados contra esta enfermedad que ha golpeado fuertemente a nuestra comuna, no solo en lo sanitario, sino que también en lo económico. ",2021-02-23
909,21378889.0,chile,elquellonino,https://elquellonino.cl/28590/unidad-de-medicina-fisica-y-de-rehabilitacion-gestiono-kits-de-posicionamiento-para-pacientes-covid-19-de-la-red-hospitalaria-de-chiloe/,Unidad de Medicina Física y de Rehabilitación gestionó kits de posicionamiento para pacientes covid-19 de la red hospitalaria de Chiloé,"Gracias a las gestiones realizadas por la Unidad de Medicina Física y de Rehabilitación del Servicio de Salud Chiloé, liderada por la fisiatra Dra. Karol Obregón, tras diversas reuniones, se logró la donación de 10 kits de posicionamiento por parte de la Fundación Teletón. Al respecto la fisiatra junto con agradecer la donación realizada al Servicio de Salud, destacó la importancia de la entrega que será destinada a los hospitales de Ancud, Castro y Quellón: “Se trata de 10 kits de posicionamiento decúbito prono para pacientes ingresados en las Unidades de Pacientes Críticos covid de la red de hospitales provincial”. Esta ayuda terapéutica, explicó la Dra. Obregón, cuenta en cada uno de los sets con: 7 cojines especialmente diseñados para las distintas zonas de apoyo prolongado del cuerpo del paciente en la cama clínica, destacando la importancia de contar con estos dispositivos que permiten aplicar esta técnica de posicionamiento que ha sido utilizada y probada mundialmente para facilitar la oxigenación de los pacientes más graves conectados a ventilación mecánica, y que generalmente se mantienen por tiempos prolongados, causando en la mayoría de los casos ulceras por presión, conocidas comúnmente como escaras, haciendo al paciente propenso a infecciones lo que podría  complicar el cuadro clínico, por lo que la donación viene a evitar este riesgo. Junto a su equipo, la medico fisiatra jefe de la Unidad Dra. Obregón agradeció  la rápida respuesta y logística llevada a cabo por la Teletón sede Puerto Montt liderada por su Director el Dr. Marcelo Salazar; la Dra. Teresa Pérez, la Sra. Lorena Pereira y la Terapeuta Ocupacional Ilse Werlinger, quienes además de ofrecer los implementos se mostraron dispuestos a mantener ayuda técnica posterior en cuanto a la implementación de los mismos a los profesionales que trabajan arduamente en los centros de salud.",2021-02-18
936,21474970.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/somos-libres-avanza-fase-2-casi-toda-la-provincia-de-osorno,¡Somos libres!: avanza a Fase 2 casi toda la provincia de Osorno,"Durante la tarde de este miércoles, el ministro de Salud Enrique Paris anunció los nuevos cambios en el Plan Paso a Paso, las cuales afectaron a distintas regiones del país, y particularmente a la región de Los Lagos. Luego de una larga cuarentena a toda la provincia de Osorno, y de varias peticiones por relajar las medidas para darle un respiro al comercio, el minsal anunció que avanzarán a Fase 2 (cuarentena los fines de semana) las comunas de Castro, Puyehue, Río Negro, Puerto Varas, Quellón, Dalcahue, Fresia, Puerto Montt, Osorno, San Pablo, Quinchao, Quemchi, San Juan de la Costa, Ancud, Puerto Octay y Curaco de Vélez. Durante la lectura del informe, el ministro Paris destacó las acciones realizadas por las alcaldesas de Puyehue y Puerto Octay, en el proceso de disminuir los casos de coronavirus en sus comunas, y también resaltó la baja que ha experimentado la región de Los Lagos en su conjunto. De este modo, la única comuna de la provincia que se mantiene en Fase 1 es Purranque. Las medidas comenzarán a regir a contar de este jueves 18 a las 5:00 de la mañana. Anuncios | Región de Los LagosA Transición (Paso 2)CastroPuyehueRío NegroPuerto VarasQuellónDalcahueFresiaPuerto MonttOsornoSan PabloQuinchaoQuemchiSan Juan de la CostaAncudPuerto OctayCuraco de VélezA Preparación (Paso 3)Futaleufú pic.twitter.com/SvDl9fQkmp",2021-02-15
958,21471239.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/agregan-nuevos-grupos-para-vacunacion-contra-el-covid-19-desde-este-jueves-en-osorn,Agregan nuevos grupos para vacunación contra el Covid-19 desde este jueves en Osorno,"La Autoridad Sanitaria anunció que se han sumado dos nuevos grupos objetivos que recibirán la vacunación contra el Covid-19 en Osorno. Desde este jueves 25 y el viernes 26 de febrero, se sumarán estos grupos, dijo el Seremi de Salud de Los Lagos, Alejandro Caroca. “El día de hoy hemos sumados dos nuevos grupos objetivos para iniciar el proceso de vacunación contra el Covid 19, estos corresponden a los pacientes que se encuentran con hemodiálisis, así como también aquellos trasplantados de órganos sólidos. Hacemos un llamado para que estos dos grupos concurran el día jueves y viernes a los diferentes centros habilitados para estos efectos, en la ciudad de Osorno, Puerto Montt, Ancud, Castro y Quellón”, manifestó. Añadiendo que, “aquellos grupos rezagados de adultos mayores y de los primeros grupos ya vacunados, para que concurran en estos días y puedan obtener la inoculación de la vacuna para combatir la pandemia”. Sobre los pacientes trasplantados de órganos sólidos, se refiere a personas que fueron trasplantadas de hígdo, corazón, riñón, pulmones o páncreas, priorizando a este grupo por el alto nivel de riesgo de los pacientes. Centros de vacunación El Seremi de Salud instó a estos grupos que acudan desde el jueves: Osorno: Escuela Efraín Campana, de 9 a 17 horas Llanquihue: Arena Puerto Montt, de 9 a 17 horas Chiloé: Castro, Polideportivo, de 9.30 a 17 horas Ancud: Liceo El Pilar, de 10.30 a 16 horas Quellón: Escuela Alla Quintuy, de 11 a 17 horas",2021-02-24
991,21409773.0,chile,elquellonino,https://elquellonino.cl/28582/vecino-de-lajas-blancas-en-ancud-murio-atropellado-por-un-bulldozer/,Vecino de Lajas Blancas en Ancud murió atropellado por un bulldozer,"Personal de la SIAT de Carabineros realizó los peritajes. Un hombre de 69 años de edad murió trágicamente luego de ser atropellado por una máquina municipal en el sector rural de Lajas Blancas en Ancud. La tragedia se desató alrededor de las 11:00 horas de este miércoles en momentos que un bulldozer ejecutaba faenas de apertura de un camino rural. Por causas que se investigan el vecino de la comunidad identificado como Luis Raimilla Raimilla fue alcanzado por la pesada máquina falleciendo en el mismo lugar. La muerte del poblador fue constatada por el jefe de la base del Servicio de atención Médica de Urgencia (SAMU), Gonzalo Baeza, una vez que la ambulancia de esta unidad se trasladó al lugar del accidente caminero. “Se trasladó el Samu de Ancud hasta este lugar de Lajas Blancas encontrando lamentablemente a una persona con lesiones incompatibles por la vida fallecida en el lugar, es una persona que lamentablemente había sufrido esta situación de aplastamiento por una máquina pesada”, dijo Baeza. Por su parte el jefe de la Primera Comisaría de Carabineros, mayor, Marcelo Bahamonde explicó que el accidente involucró precisamente al maquinista y al desafortunado poblador. A este respecto el oficial mencionó que “una maquinaria municipal, un bulldozer atropelló a una persona de sexo masculino de 69 años, lamentablemente el Samu constató el deceso en el lugar de esta persona”. Por disposición del Ministerio Público de Ancud se solicitó la concurrencia de la Sección de Investigación de Accidentes del Tránsito (SIAT) de la Prefectura de Carabineros Chiloé que realizó los peritajes. Según lo aseverado por la fiscal (s) del Ministerio Público, Pilar Werner, las pesquisas permitieron al equipo policial establecer cómo habría ocurrido el suceso que le costó la vida al vecino de Lajas Blancas. «Se pudo determinar, lo que tenemos más o menos claro es que responsabilidad en el conductor hasta el momento no habría, porque él se encontraba en la vía y todos los peritajes confirman este hecho que el bulldozer estaba en la vía y que tal vez habría sido el peatón que se atravesó en el camino del bulldozer», expresó la abogada del Ministerio Público. Bajo esta condición el conductor de la máquina fue dejado en libertad y en espera de citación. El cuerpo del hombre fue derivado para su autopsia al Servicio Médico Legal (SML). ",2021-02-17
1018,22377746.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/24/full/cuerpo-principal/3/,"La provincia suma 45 casos de covid-19 este martes, tres decesos y alta ocupación hospitalaria","Una baja en nuevos contagios de covid se vio en la provincia este martes, además de tres fallecidos y una preocupante ocupación de unidades críticas en toda la región. El seremi de Salud, Alejandro Caroca, entregó el reporte regional de casos covid de este martes, el cual arrojó un total de 144, de los cuales 45 son de la provincia y de ellos la comuna de Osorno tiene 40, Purranque 1 y Puyehue 4. En el resto de las comunas de la región, Puerto Montt presentó 22, Calbuco 5, Fresia 2, Frutillar 6, Los Muermos 9, Llanquihue 1, Puerto Varas 14, Castro 9, Ancud 14, Curaco de Vélez 2, Dalcahue 1, Queilen 1, Quellón 4, Quemchi 1, Quinchao 3, además de 4 casos sin notificar y uno de fuera de la región. En la región de Los Lagos hay 1.561 casos activos, de los cuales 381 corresponden a la provincia de Osorno. Este martes la plataforma Epivigila informó de siete nuevos fallecidos por causa covid en la región, tratándose de dos personas de Osorno, una de Río Negro, tres de Puerto Montt y una de Calbuco. En relación a los exámenes PCR, en la región se realizaron 4.267, con una positividad de 7%. En cuanto a las hospitalizaciones, hay un total de 319 pacientes en distintos recintos asistenciales de la región por covid, donde 84 de ellos se encuentran en UCI y conectados a ventilación mecánica, de los cuales 31 son de Osorno. Disponibilidad de camas UCI es de 3 y 24 ventiladores mecánicos.",2021-02-24
1056,22377784.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/08/full/cuerpo-principal/7/,Cierre de áreas chilotas de extracción de mariscos alerta al sector artesanal,"Preocupación existe en la pesca artesanal de la Región, debido al cierre de diversas áreas marítimas por presencia de veneno amnésico en niveles tóxicos dentro del Archipiélago. El fenómeno natural de marea roja obligó, por resolución de la Seremi de Salud, al Servicio Nacional de Pesca y Acuicultura (Sernapesca) a cerrar varios lugares, es decir, con prohibición de extracción de mariscos bivalvos. Se trata de las localidades de Calen en la comuna de Quemchi; bahía Linao en Ancud, Los Palqui (Curaco de Vélez) y Punta Coñue (isla Lín Lín) de la comuna de Quinchao; Quetalco en Dalcahue y Punta San Antonio de la comuna de Calbuco. Se informó también en las últimas horas de la apertura para el área de isla Aulín en Quemchi, permitiéndose la extracción de mariscos en ese sector. Sin embargo, la situación inquieta a las dirigencias de sindicatos, pues paraliza al sector que ya ha sufrido las consecuencias de no poder trabajar debido la pandemia del covil-19. Leonidas Cárdenas, presidente de la Cooperativa de Pescadores de Ancud Limitada y dirigente de la Mesa de Marea Roja de la misma comuna, comentó que, si bien se trata de un fenómeno natural, afecta a quienes laboran día a día extrayendo productos del mar. ""Hace dos semanas nos juntamos con los dirigentes de la Mesa de Marea Roja, y tuvimos una reunión en el municipio con el alcalde Carlos Gómez, porque quisimos hacer saber en qué pie estábamos si hubiera alguna contingencia por marea roja, pero estamos preparados viendo este tema. Esto afecta directamente a los pescadores artesanales que laboran en el día a día por su sustento. Paraliza la actividad"", sostuvo. Agregó que en el caso de Ancud el cierre de un área afecta a varios sectores de la comunidad, por lo cual esperan que el fenómeno no sea duradero. ""Bahía Linao al igual que muchos sectores de Ancud aledaños que realizan funciones en ese lugar, se van a ver afectados. La mayor parte de la comuna de Ancud vive del buceo, de la extracción, cuando hay marea baja una infinidad de recursos son afectados por este fenómeno. Va a verse enormemente resentida la actividad, estamos conscientes de eso, sabemos que siempre se sabe que en el verano florece el fenómeno, así que ojalá no fuera tanto, pero causa problemas"", dijo. En tanto, Luis Infante, presidente de la Federación de Pescadores Fuerza Chiloé, que agrupa a sindicatos de varias comunas del territorio insular, afirmó que hay varios lugares donde los trabajadores del mar están sin trabajar. ""En Butachauques, tenemos a los viejos parados. Sabemos que la cuestión no es tan nociva, pero igual nadie va a comprar, entonces la gente está con problemas económicos y eso es en todo el país, no somos la excepción, pero estoy en Puerto Montt haciendo diligencias para tratar de hacer llegar algo"", señaló en relación a gestiones que realiza para ir en apoyo de los afectados. Se espera conseguir ayuda en alimentos, principalmente. ""La gente no extrae de un solo lado, queremos gestionar ayuda especialmente a los de Butachaques. En Lamecura están algunos trabajando en la merluza y eso viene a suplir un poco las necesidades. Queremos gestionar víveres, principalmente"", señaló el líder sindical. Así también, esperan que el fenómeno no se prolongue en el tiempo. ""Debiera durar poco, pero la gente que trabaja en Dalcahue, sabe que esto no es tan mortal ni dañino como la otra marea roja (toxina paralizante), pero esto nadie lo compra así que es casi igual. Para consumo humano la gente lo sigue consumiendo, pero para vender, nadie lo compra"", manifestó Infante. El director regional (s) de Sernapesca de Los Lagos, Branny Montecinos, instó a la comunidad a consumir mariscos que provengan de recintos autorizados para su comercialización. ""Queremos mantener el llamado de respetar los cierres y a consumir mariscos en lugares establecidos y autorizados por la Seremi de Salud. Como Sernapesca continuaremos monitoreando a través de nuestro Programa Sanitario de Moluscos Bivalvos (PSMB) la toma de muestras tanto en las áreas que han arrojado resultados tóxicos como subtóxicos"", aclaró. En el marco de esta instancia, el organismo mantiene un intenso monitoreo a la toma de muestras en 19 áreas que presentaron niveles subtóxicos en la región.",2021-02-08
1070,22378067.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/26/full/cuerpo-principal/7/,Salud: la provincia presenta un alza de 105 casos Covid y cuatro fallecidos,"Este jueves la provincia mostró un alza en los casos, sobrepasando los 100 contagios, además de lamentar cuatro fallecidos y con una alta ocupación de camas de Cuidados Intensivos (UCI). El seremi de Salud, Alejandro Caroca, entregó el reporte regional de casos covid de este jueves, el cual arrojó un total de 323 y de ellos 105 son de la provincia. La comuna de Osorno tiene 71, Puerto Octay 2, Purranque 8, Puyehue 8, Río Negro 2, San Juan de La Costa 5 y San Pablo 9. En el resto de las comunas de la región, Puerto Montt presenta 92, Calbuco 16, Fresia 4, Frutillar 7, Los Muermos 4, Llanquihue 8, Maullín 8, Puerto Varas 12, Castro 13, Ancud 20, Chonchi 4, Dalcahue 2, Puqueldón 2, Queilen 2, Quellón 5, Quemchi 1, Hualaihué 11, Palena 2, además de 3 casos sin notificar y 2 de fuera de la región. Actualmente la Región de Los Lagos tiene un total de 1.523 casos activos, de los cuales 372 corresponden a la provincia de Osorno. Este jueves la plataforma Epivigila informó de 13 nuevos decesos en la región, donde dos de ellos corresponden a Purranque, dos en Puyehue, una de Puerto Varas, 5 de Puerto Montt, dos de Ancud y dos de Hualaihué. En relación a las residencias sanitarias, de un total de 643 camas, hay 168 disponibles en la región. En cuanto a la red pública y privada de hospitalización hay un total de 304 pacientes covid y de ellos 73 están en UCI. Sobre la disponibilidad de camas UCI, de 119 hay 10 y de los 124 ventiladores mecánicos, quedan 36.",2021-02-26
1080,22377353.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/12/full/cuerpo-principal/6/,Alcaldes de la Isla de Chiloé acusan al Gobierno de no cumplir compromiso,"Ancud, Dalcahue, Castro y Quellón cumplieron ayer cuatro semanas de cuarentena y pese a que tras un cambio en el Plan Paso a Paso, el Ministerio de Salud anunció que ese sería el máximo que una comuna estaría en confinamiento, no hubo cambios para la provincia, lo que generó molestia en la zona. Reconociendo que las cifras de contagios son parte importante a la hora de tomar las decisiones de avance o retroceso del plan, el Minsal salió al paso de las críticas que se observaron en comunas de todo el país que esperaban salir de la cuarentena. Dieciséis nuevos casos, la cifra más baja desde el inicio del 2021 y 348 contagios activos fueron informados ayer para la provincia como parte del reporte de la Secretaría Regional Ministerial de Salud, datos que además consideran dos nuevos fallecidos debido al coronavirus. A juicio de los alcaldes la baja en los nuevos casos y los activos experimentada en Chiloé en las últimas semanas era uno de los argumentos que debió ser considerado para salir de la cuarentena, lo que no ocurrió generando duras críticas a la decisión. Incluso, para la mañana de hoy los jefes comunales del Archipiélago fueron convocados por su par de Castro, Juan Eduardo Vera (UDI) para participar de una reunión para analizar esta problemática. En este sentido, el jefe comunal de Ancud, Carlos Gómez calificó como ""grave"" el incumplimiento del Gobierno a su propio anuncio sobre que las cuarentenas no se extenderían más allá de 4 semanas. ""Aquí es el Gobierno el que pone las reglas, pero se incumple a sí mismo con lo que anunció del Plan Paso a Paso. Creo que en el caso de nuestra comuna las cifras avalaban la salida de la cuarentena, incluso tenemos una positividad bajo el 10% que es bastante menor que cuando se nos llevó a la fase 1"", relató. Similar es la visión de su par de Dalcahue, Juan Hijerra (pro UDI), quien aseguró que no avanzar al paso 2 es ""una burla"" para la gente de Chiloé y en particular para los habitantes de su comuna. ""No puede ser que se diga una cosa y después no se cumpla, sobre todo por el trabajo que hemos estado haciendo para reducir el número de casos, la gente está cansada y medidas como estas afectan a las personas que más lo necesitan"", describió el jefe comunal. Además, criticó que desde que la comuna ingresó a cuarentena hace 29 días, sus habitantes no han recibido ningún tipo de ayuda por parte de las instituciones de Gobierno. Por medio de las redes sociales, el alcalde de Castro evidenció su malestar por esta situación que dejará a su comuna y a las otras tres al menos una semana más con la medida de mayor restricción de movilidad. ""Inaceptable que a Castro y comunas de Chiloé en cuarentena con comprobada disminución en contagios nos sigan teniendo encerrados. El Ministerio de Salud no cumplió su compromiso. Parece que el ministro Enrique Paris quiere que salgamos a las calles a exigir lo que nos corresponde"", afirmó Vera. Asimismo, expresó que ""la comunidad cumplió y los contagios bajaron, ahora corresponde al Gobierno cumplir su palabra empeñada"". Por su parte, el alcalde de Quellón, Cristian Ojeda (DC), manifestó que ""es lamentable que el ministro una vez más desconozca los compromisos. Hemos cumplido a cabalidad, hemos bajado los contagios, los activos y seguimos a la baja, entonces dicen una cosa, pero esto ya afecta a toda la comunidad y a la economía local, esto es lo malo porque uno no puede confiar en estas autoridades, ya que después toman decisiones sin consultar"". En tanto, el seremi de Salud, Alejandro Caroca, mencionó que ""el mes lo cumplimos el domingo y siempre señalé de acuerdo a lo planteado por el ministerio que en circunstancias que no hayamos logrado disminuir a los números esperables para salir de cuarentena, probablemente pudiera prolongarse unos días más"". ""Creo que en el caso de nuestra comuna las cifras avalaban la salida de la cuarentena, incluso tenemos una positividad bajo el 10% que es bastante menor que cuando se nos llevó a la fase 1"" Carlos Gómez, alcalde de Ancud",2021-02-12
1102,22377381.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/13/full/cuerpo-principal/5/,La provincia suma 99 casos de covid y tres fallecidas,"Una nueva jornada con cifras preocupantes se presentó en la región, con un total de 395 contagios, a los que se suman cinco nuevos decesos que lamentar, además que la red de camas UCI sigue con una alta ocupación. Este viernes la Región de Los Lagos registró un total de 395 casos de covid-19, de los cuales 99 corresponden a la provincia y de ellos la comuna de Osorno tiene 78, Puerto Octay 1, Purranque 7, Puyehue 5, Río Negro 3 y San Pablo 5. En el resto de las comunas de la región, Puerto Montt presenta 94, Calbuco 22, Fresia 5, Frutillar 12, Los Muermos 2, Llanquihue 7, Maullín 24, Puerto Varas 13, castro 40, Ancud 18, Chonchi 8, Curaco de Vélez 1, Dalcahue 5, Puqueldón 1, Quellón 15, Quemchi 4, Quinchao 4, Hualaihué 11, además de un caso confirmado sin notificar y 9 con residencia en otras regiones del país. Además la plataforma Epivigila informó de 5 nuevos fallecidos en la región, los cuales corresponden a dos mujeres de 60 y 76 años de la comuna de Osorno, una mujer de 85 años de San Pablo, un hombre de 68 años de Puerto Montt y un hombre de 66 años de Maullín. En relación a la dotación de 125 camas UCI de la red pública y privada de la región, de ellas hay 8 sin uso, mientras que del total de 125 ventiladores mecánicos, hay 18 sin uso actualmente.",2021-02-13
1125,22377476.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/18/full/cuerpo-principal/3/,La provincia reporta una baja en casos de covid con sólo 40,"Continúa la baja en los casos de coronavirus en la provincia, donde sólo tres comunas presentaron contagios este miércoles y en toda la región no se reportaron nuevos decesos. El seremi de Salud, Alejandro Caroca, entregó el reporte regional de casos covid de este miércoles, el cual arrojó un total de 224, correspondiendo 40 a la provincia y de ellos la comuna de Osorno tiene 29, Purranque 5 y San Pablo 6. En relación al resto de las comunas de la región, Puerto Montt presentó 100, Calbuco 8, Fresia 2, Los Muermos 5, Llanquihue 2, Maullín 1, Puerto Varas 27, Castro 13, Ancud 8, Chonchi 2, Curaco de Vélez 1, Queilen 2, Quellón 4, Quemchi 4 y Quinchao 5. En cuanto a los casos activos, la región suma 1.998, mientras que la provincia de Osorno contabiliza 406. Además, en la red pública y privada de camas de la región hay un total de 346 pacientes internados por covid, de las cuales 91 se encuentran en unidades de cuidados intensivos, correspondiendo a 33 en Osorno, 44 en Reloncaví y 14 en Chiloé. En cuanto a la disponibilidad de camas UCI, de un total de 125, hay ocho sin uso y de los 125 ventiladores mecánicos, 19 están desocupados.",2021-02-18
1143,22377536.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/02/15/full/cuerpo-principal/4/,Pese a baja en casos covid en la región la situación sigue crítica insiste Salud,"La provincia de Osorno sumó 72 casos covid-19 y llegó a un acumulado de 13.096, de los cuales 516 siguen activos, de acuerdo con el reporte emitido este domingo por la Seremía de Salud en la Región de Los Lagos. El informe, con fecha de corte al 13 de febrero, establece que estos contagios corresponden a las comunas de Osorno (55), Puerto Octay (1), Purranque (4), Puyehue (4), Río Negro (4) y San Pablo (4). En cuanto a la cifra de hospitalizados en el Servicio de Salud de la provincia, actualmente se registran 91 en el Hospital Base San José, de los cuales 25 están en la UCI y se encuentran 10 internados en la Clínica Alemana de Osorno. En el resto de la región se diagnosticaron nuevos infectados en Puerto Montt (97), Calbuco (28), Fresia (5), Frutillar (9), Los Muermos (17), Llanquihue (7), Maullín (22), Puerto Varas (15), Castro (17), Ancud (15), Chonchi (4), Curaco de Vélez (1), Dalcahue (4), Puqueldón (1), Quellón (15), Queilen (4) Quemchi (1), Quinchao (1), Chaitén (20), y Hualaihué (17). El total regional confirmado fue de 384 nuevos casos. A la fecha se han confirmado 47.633 casos covid-19, de los cuales 47.003 son de la zona, 609 son personas que residen en otras regiones testeadas en Los Lagos y 21 del Crucero Silver Explorer. Marcela Cárdenas, seremi (s), reiteró el llamado de las autoridades de respetar las cuarentenas y toques de queda, ello luego de descubrirse una fiesta clandestina en Ancud con 17 detenidos. ""Así no se van a disminuir los casos y menos salir de cuarentena. Sabemos que ha sido un periodo difícil para las personas, pero si no mantenemos las medidas, es muy difícil salir de cuarentena. En este momento la situación es crítica en la región, por lo que el llamado es a cuidarse y ser respetuoso"", sostuvo Cárdenas.",2021-02-15
