,id_news,country,media_outlet,url,title,text,date
120,21916992.0,chile,radiosago,https://www.radiosago.cl/seis-fallecidos-y-mas-de-400-nuevos-contagiados-sumo-la-region-de-los-lagos-en-las-ultimas-24-horas/,Seis fallecidos y más de 400 nuevos contagiados sumó la Región de Los Lagos en las últimas 24 horas,"Una nueva jornada con más de 400 contagiados por Covid-19 acumuló la región de Los Lagos tras el reporte diario de este sábado 6 de marzo. 406 fueron los casos confirmados en las últimas 24 horas, 181 en la provincia de Llanquihue, 155 en la de Osorno, 53 en Chiloé y 8 en Palena. Así, los casos activos llegan a dos mil veintinueve en la región, 560 de ellos en Puerto Montt, 425 en Osorno, 175 en Ancud y 122 en Castro. También se consignaron los lamentables 6 decesos registrados en la región: dos personas de Osorno, dos de Calbuco, una en Puerto Montt y otra en Castro.",2021-03-06
121,21917025.0,chile,radiosago,https://www.radiosago.cl/tres-sujetos-fueron-detenidos-por-robar-locos-en-area-de-manejo-en-chiloe/,Tres sujetos fueron detenidos por robar locos en área de manejo en Chiloé," Los detenidos fueron sorprendidos por la Policía Marítima de la Capitanía de Puerto de Quemchi extrayendo locos desde el área de manejo y explotación de recursos bentónicos denominado “Chauques A”, que está emplazado en islas Butachauques. El operativo se gestó tras una denuncia realizada por el presidente del Sindicato Asociación Gremial de Pescadores local, quien dio cuenta de la existencia de una embarcación menor, de nombre “Titanic” II, con matrícula del puerto de Ancud, extrayendo el recurso en el sector. Fue así como se desplazó una patrulla de Policía Marítima para efectuar un patrullaje preventivo en las caletas de la jurisdicción y realizar las primeras diligencias investigativas y policiales. Una vez en caleta Quicaví, la patrulla naval detectó la existencia de la nave menor procediendo a detener a la tripulación por infracción al artículo 139° bis de la Ley General de Pesca y Acuicultura, poniendo los antecedentes a disposición del fiscal de turno de la Fiscalía Local de Ancud.",2021-03-04
124,21917067.0,chile,radiosago,https://www.radiosago.cl/hogar-san-vicente-de-paul-de-ancud-sube-a-69-contagiados-covid-19-y-hospitalizan-a-un-adulto-mayor/,Hogar San Vicente de Paul de Ancud sube a 69 contagiados COVID-19 y hospitalizan a un adulto mayor," A través de un nuevo comunicado, la Fundación San Vicente de Paul actualizó el número de contagiados con el virus en su establecimiento de larga estadía para adultos mayores (ELEAM) de la comuna de Ancud, indicando que a la fecha hay 68 personas en cuarentena estricta. De acuerdo a los antecedentes, el brote se detectó tras un testeo masivo en el lugar realizado el 24 de febrero pasado, instancia donde 44 residentes dieron positivo. A estos, se deben añadir 5 residentes más que inicialmente dieron negativo pero tras un retesteo, fueron notificados como portadores, más un paciente que estaba internado en el Hospital San Carlos de Ancud y que fue dado de alta, pero con PCR positivo, totalizando así 50 residentes diagnosticados. A estos 50 adultos mayores, hay que agregar a 19 trabajadores que dieron positivo, ya que si al comienzo al menos 5 de ellos fueron notificados, con el correr de los días se añadieron otros 14. Miguel Romo, director del Departamento de Salud de la Corporación Municipal de Ancud, acotó que “hay algunos que están cursando un cuadro de neumonía, la mayoría se encuentran estables, con síntomas leves y con tratamiento adecuado a cada una de sus patologías de base”. En tanto, Mauricio Aroca, Director Regional de SENAMA indicó que una residente debió ser trasladada al hospital por presentar complicaciones derivadas del virus y sus patologías de base.  Se desconoce por ahora el estado de salud de la trasladada, aunque fuentes consultadas por radio Sago señalaron que era una paciente nonagenaria que requería apoyo respiratorio, pero se encuentra estable. ",2021-03-05
147,21916739.0,chile,radiosago,https://www.radiosago.cl/covid-19-la-region-de-los-lagos-reporto-278-nuevos-casos-este-lunes/,Covid-19: La región de Los Lagos reportó 278 nuevos casos este lunes,"El Ministerio de Salud dio a conocer las cifras de la pandemia en las últimas 24 horas en la región de Los Lagos, la que sumó 278 casos nuevos de Covid-19 durante la última jornada. 79 de estos casos corresponden a la provincia de Llanquihue, 127 a la de Osorno, 41 a Chiloé y 5 a Palena. Osorno con 74 y Puerto Montt con 43 son las comunas con más contagios nuevos, las siguen Puerto Varas con 18 y Castro con 12. Hay 1.849 casos activos en la región al día de hoy. En cuanto a fallecidos por Covid, se registraron 2 decesos, una persona en Osorno y otra en Ancud, según el Departamento de Estadísticas e Información de Salud, DEIS, llegando a 794 víctimas fatales desde el inicio de la pandemia. Hay 313 personas hospitalizadas a causa del virus, 64 de ellas conectadas a ventilador mecánico en camas UCI. En torno a los cuidados críticos, solo quedan 8 camas UCI y 32 ventiladores mecánicos disponibles para la región.",2021-03-29
162,21916909.0,chile,radiosago,https://www.radiosago.cl/aprueban-enajenar-un-terreno-municipal-para-dar-soluciones-habitacionales-en-ancud/,Aprueban enajenar un terreno municipal para dar soluciones habitacionales en Ancud," El Concejo Municipal de Ancud aprobó que se pueda enajenar un terreno de 3 hectáreas de su propiedad, para entregar soluciones habitacionales. Se trata de un sitio que se encuentra en el sector de Altos de Caracoles y que en principio iba a ser destinado a cementerio, sin embargo, esa destinación fue desechada por informes sobre el suelo. Son alrededor de 30 mil metros cuadrados los que ahora deberán ser, rematados o licitados, y donde no existe incompatibilidad en la enajenación, expresó el alcalde Carlos Gómez, luego que parte de la superficie fuera adquirida con dineros de la Subdere y municipales.  Durante la sesión de Concejo, la directora de la Unidad de Control del municipio, Leyla Aguayo, expresó que el trámite no presenta ninguna ilegalidad y puede ser destinado a otro uso.  Esta determinación del Concejo Municipal se adoptó tras la inquietud generada por la falta de terrenos en la comuna para la construcción de nuevas viviendas y que ha derivado en marchas por las calles de la ciudad de parte de varios comités habitacionales.",2021-03-08
236,21439788.0,chile,elheraldoaustral,https://www.eha.cl/noticia/deportes/atletico-se-impuso-ante-sus-rivales-en-el-inicio-de-la-liga-nacional-de-basquetbol-10313,Atlético se impuso ante sus rivales en el inicio de la Liga Nacional de Básquetbol,"El pasado fin de semana se dio inicio a la Primera División de la Liga Nacional de Básquetbol con intensos duelos entre sábado 27 y domingo 28 de febrero. Atlético Puerto Varas venció 91-82 al CD Valdivia y 80-73 al AB Temuco. Esta es la undécima temporada de LNB Chile desde su origen, y la primera en que se transmiten en vivo todos los partidos de la competencia. En esta versión de la Liga Nacional se enfrentan 12 equipos a través de 192 partidos. Los protagonistas son: Colegio Los Leones, Basket UC, Municipal Puente Alto, Quilicura Basket, Municipal Español de Talca y UDEC. En tanto, la Conferencia Sur está animada por AB Temuco UFRO, CD Valdivia, CD Las Ánimas, Atlético Puerto Varas, CEB Puerto Montt y ABA Ancud. Para este fin de semana, se espera un intenso encuentro que enfrentará a los líderes de la tabla: Atlético de local contra Las Animas de Valdivia a las 20 horas.",2021-03-02
240,21439769.0,chile,elheraldoaustral,https://www.eha.cl/noticia/deportes/atletico-puerto-varas-se-impuso-de-visita-ante-aba-ancud-10427,Atlético Puerto Varas se impuso de visita ante ABA Ancud,"Atlético Puerto Varas viajó hasta Chiloé el pasado sábado para enfrentarse a ABA Ancud, quienes estaban dolidos pro haber perdido su invicto la semana pasada antes Las Ánimas. Y los dirigidos de Leonardo Monsalve lo hicieron notar ya que se impusieron 85-113 en su visita a los ancuditanos. Fue un potente inicio para Atlético Puerto Varas, quienes se impusieron 16-35 en el primer cuarto con gran actuación de varios de sus jugadores. Todos aparecían: Arnold Louis, Tomás Álvarez, Patricio Arroyo, Carlos Villagrán… para darle una ventaja máxima de 21 puntos a su elenco, que mostraba cómo iba a afrontar el partido. En el segundo cuarto apareció mejor el juego de ABA Ancud, estrechando las cifras aunque la diferencia seguía siendo de dos dígitos de cara al descanso: 36-52. El tercer periodo fue parejo, apareció lo mejor de Kevin Rubio para liderar a los ancuditanos, pero la gran brecha obtenida con anterioridad hizo difícil un mayor acercamiento. Así también, aunque los locales subieron el nivel, los visitantes nunca lo bajaron y pudieron llegar al último cuarto con 62-78 arriba en el marcador. Y ya en el último cuarto el ánimo de Atlético Puerto Varas estaba por las nubes, aumentando incluso a más de 30 su ventaja para llevarse una victoria más que merecida desde el complicado escenario celeste. Fuente lnbchile.com",2021-03-16
272,21471952.0,chile,elrepuertero,https://www.elrepuertero.cl/noticia/sociedad/toma-nota-anuncian-cortes-de-luz-en-varios-sectores-de-puerto-montt,Toma nota: Anuncian cortes de luz en varios sectores de Puerto Montt,"La empresa de distribución eléctrica Saesa informó a la comunidad que esta semana se efectuarán 5 cortes programados de luz, que afectarán por 6 horas a diversas localidades de Puerto Montt. La primera interrupción del servicio se extenderá de 10:00 a las 16:00 horas de este lunes 8 de marzo y contempla a los clientes ubicados en sector Alerce; calles: Rio Pangual, Rio Traipen, Rio Vilpun, Avda. 2 Oriente, Pasaje Golfo de Ancud, Pasaje Rio Oroco, Rio Fontenia. La segunda desconexión, en tanto, se realizará este miércoles 10 de marzo, de 10:00 a 16:00, afectando a los vecinos domiciliados en sector Chaicas, Lenca Km 36, Carretera austral Km 30, Chaicas Km 40, Caleta Gutiérrez, Cno La Arena Km 48, Lenca bajo, Puente Chaula, Parque Alerce Andino. La tercera interrupción será este jueves 11 de marzo, de 09:30 a 15:30 horas en sector Lagunitas Parque Apiasmontt, Loteo Hernández, Cardonal bajo lado puente, Lagunitas Km 3. Ese mismo día se realizará un segundo corte, de 10:15 a 16:15 en Población Bellavista; calles: Bulnes, Cochrane, San Diego, Los Carreras, M. A. Matta, Urriola, Bellavista, Las Quemas. Y por último, el día viernes 12 de marzo, de 10:30 a 16:30 se realizará un corte que afectará a Isla Tenglo en su totalidad. Los cortes del suministro se concretarán con el fin de optimizar el servicio, por lo que se realizarán trabajos de mejoramiento de redes en dichas zonas.",2021-03-08
346,21474687.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/decomisan-mas-de-una-tonelada-de-moluscos,Decomisan más de una tonelada de moluscos,"Más de una tonelada de recursos marinos fueron incautados por las autoridades en la barrera sanitaria de Chacao, provincia de Ancud en la región de Los Lagos. Según BioBío, el conductor que transportaba los productos no contaba con la acreditación legal. El hecho quedó al descubierto en un operativo realizado por personal de la capitanía de Puerto de Ancud y del Servicio Nacional de Pesca y Acuicultura, donde se detectó un camión, en cuyo interior estaban los moluscos. Al solicitarle al conductor la documentación respectiva, el sujeto confesó que no la tenía, por lo que se incautó el vehículo, además de 512 kilos de cholgas y otros 562 de choros. El director regional subrogante de Sernapesca, Branny Montecinos, dijo que seguirán los operativos, especialmente de cara a semana santa.",2021-03-24
348,21474700.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/comercio-pide-abrir-en-medio-de-la-pandemia-el-mejor-subsidio-es-que-nos-dejen-trab,"Comercio pide abrir en medio de la pandemia: ""El mejor subsidio es que nos dejen trabajar""","El último balance de la autoridad sanitaria de Los Lagos registró 209 casos nuevos de covid-19, con Osorno, Puerto Montt y Ancud a la cabeza, bajando levemente los activos a 1.807, concentrados todavía en las grandes ciudades de la región. No hubo fallecidos en esta oportunidad, y de los servicios críticos disponibles quedan 34 ventiladores mecánicos y seis camas UCI, con capacidad de crecer y de apoyar la red, según indicó el encargado de su gestión, Jorge Tagle. Tagle detalló que de las 314 personas hospitalizadas por covid-19, 69 se encuentran en UCI y 53 en ventilación mecánica. De acuerdo a BioBío, en relación con el proceso de vacunación, la jefa del Departamento de Acción Sanitaria de la Seremi de Salud, Marcela Cárdenas, informó que con la primera dosis ya bordean el 40% de cobertura y sobre el 20% si se considera la segunda inoculación. Hubo también reacciones a los anuncios de apoyo del Gobierno, sentenciando el presidente de la Cámara de Comercio de Puerto Montt, Eduardo Salazar, que se trata de medidas tardías e insuficientes, ya que las prórrogas no bastan, por lo que apuntan a que las deudas se condonen. “El mejor subsidio es que nos permitan trabajar, las patentes comerciales, las contribuciones…llevamos un año, están acumulados un año, entonces dicen ‘mire le vamos a dar plazo para que paguen’, pero si no lo vamos a poder pagar”, manifestó. También reaccionó la Multigremial de Los Lagos manifestando que los recursos destinados a las pymes no bastan, apuntando a que se necesita una inyección de recursos frescos a las micro y pequeñas empresas, que a estas alturas de la pandemia están prácticamente quebradas. ",2021-03-24
370,21467538.0,chile,elrepuertero,https://www.elrepuertero.cl/noticia/salud/drastico-descenso-de-fallecidos-en-la-region-de-los-lagos,Drástico descenso de fallecidos en la Región de Los Lagos," El Ministerio de Salud reportó la situación sanitaria en la Región de Los Lagos, en la cual se informa de dos nuevos fallecidos, corresponde a una persona de la ciudad de Osorno y otra en Ancud. La cifra del día de hoy es mucho menor a la que fue notificada ayer, 25 personas en la región. Con respecto a los nuevos casos detectados de Covid-19, la provincia de Llanquihue sumó 79 activos, 43 personas en Puerto Montt, 18 de Puerto Varas y 11 de Calbuco. Llegando así a la cifra de 711 activos en la provincia. En cuanto a los nuevos casos en la región, se notifica 278 casos nuevos, con un total de 1.849 activos. Actualmente hay 313 personas hospitalizadas en la región, 64 de ellos están en UCI con ventilación mecánica invasiva. Sigue preocupando la disponibilidad de camas UCI, quedando solo 8 camas UCI desocupadas, de un total de 108, dando como resultado 92% de camas actualmente ocupadas. Los ventiladores mecánicos, se mantienen en 32 unidades disponibles de 122 existentes.",2021-03-29
371,21467550.0,chile,elrepuertero,https://www.elrepuertero.cl/noticia/sociedad/conoce-el-plan-paso-paso-en-la-region-de-los-lagos,Conoce el Plan Paso a Paso en la Región de Los Lagos," Dado a la crisis sanitaria y el aumento de casos Covid-19 a nivel nacional, se dio a conocer en la Región de Los Lagos cual es la situación de cada comuna en particular. Es así, que las comunas en Cuarentena son: Osorno, San Juan de la Costa, Frutillar, Llanquihue, Puerto Octay, San Pablo, Río Negro, Puyehue, Quinchao. Las comunas que se encuentran actualmente en Transición: Puerto Montt, Puerto Varas, Ancud, Dalcahue, Castro, Fresia, Cochamó, Hualaihué, Queilen, Purranque, Chonchi, Calbuco, Maullín, Los Muermos, Futaleufú, Puqueldón, Palena, Quemchi. En último lugar están las comunas en Preparación: Quellón, Curaco de Vélez, Chaitén. Además, el fin de semana del 27 y 28 de marzo, se suspenderá el permiso de desplazamiento individual, es decir, las personas no pueden salir a realizar compras, o otras actividades no esenciales. Los demás permisos disponibles se pueden continuar usando de manera regular: permiso de cuidado de adulto mayor, el permiso de retorno a la residencia, salvoconductos por tratamiento médico, entre otros.  ",2021-03-25
